// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
//<3121> 「先輩が変な事言うからだーー！」
<3121> 「先輩が変な事言うからだーー！」

//<3122> テレ隠しなのか、本気なのか。
<3122> テレ隠しなのか、本気なのか。

//<3123> 坂を登り切るまで首を絞められ続けた。
<3123> 坂を登り切るまで首を絞められ続けた。

//<3124> ユイを背負ったまま、坂道を歩く。
<3124> ユイを背負ったまま、坂道を歩く。

//<3125> 音無
<3125> 音無

//<3126> クソ坊主
<3126> クソ坊主

//<3127> 代理人
<3127> 代理人

//<3128> 微妙すぎるイケメン
<3128> 微妙すぎるイケメン

//<3129> ロリコン
<3129> ロリコン

//<3130> メガネ仲間
<3130> メガネ仲間

//<3131> 暗算日本記録保持者
<3131> 暗算日本記録保持者

//<3132> 通り魔
<3132> 通り魔

//<3133> 記憶ナシ男
<3133> 記憶ナシ男

//<3134> 音速
<3134> 音速

//<3135> 無限
<3135> 無限

//<3136> エロ侍
<3136> エロ侍

//<3137> エロエロ団ナンバー１
<3137> エロエロ団ナンバー１

//<3138> ただのエロ少年
<3138> ただのエロ少年

//<3139> ユリブサイク
<3139> ユリブサイク

//<3140> ドピュッシー
<3140> ドピュッシー

//<3141> アメリカンエロドッグ
<3141> アメリカンエロドッグ

//<3142> ゼウス
<3142> ゼウス

//<3143> 日向markⅡ
<3143> 日向markⅡ

//<3144> 糞虫
<3144> 糞虫

//<3145> 量産型日向
<3145> 量産型日向

//<3146> ？？
<3146> ？？

//<3147> 「そういや、最近ガルデモのほうはどうなんだ？」
<3147> 「そういや、最近ガルデモのほうはどうなんだ？」

//<3148> ユイ
<3148> ユイ

//<3149> 「順調ですよ？　ひさ子さんは厳しいですけど的確に指導してくれるし、関根さんも入江さんもあたしを妹みたいにかわいがってくれます」
<3149> 「順調ですよ？　ひさ子さんは厳しいですけど的確に指導してくれるし、関根さんも入江さんもあたしを妹みたいにかわいがってくれます」

//<3150> ユイ
<3150> ユイ

//<3151> 「まるで家族みたいなバンドです」
<3151> 「まるで家族みたいなバンドです」

//<3152> 音無
<3152> 音無

//<3153> クソ坊主
<3153> クソ坊主

//<3154> 代理人
<3154> 代理人

//<3155> 微妙すぎるイケメン
<3155> 微妙すぎるイケメン

//<3156> ロリコン
<3156> ロリコン

//<3157> メガネ仲間
<3157> メガネ仲間

//<3158> 暗算日本記録保持者
<3158> 暗算日本記録保持者

//<3159> 通り魔
<3159> 通り魔

//<3160> 記憶ナシ男
<3160> 記憶ナシ男

//<3161> 音速
<3161> 音速

//<3162> 無限
<3162> 無限

//<3163> エロ侍
<3163> エロ侍

//<3164> エロエロ団ナンバー１
<3164> エロエロ団ナンバー１

//<3165> ただのエロ少年
<3165> ただのエロ少年

//<3166> ユリブサイク
<3166> ユリブサイク

//<3167> ドピュッシー
<3167> ドピュッシー

//<3168> アメリカンエロドッグ
<3168> アメリカンエロドッグ

//<3169> ゼウス
<3169> ゼウス

//<3170> 日向markⅡ
<3170> 日向markⅡ

//<3171> 糞虫
<3171> 糞虫

//<3172> 量産型日向
<3172> 量産型日向

//<3173> ？？
<3173> ？？

//<3174> 「そっか…って、そんなに満ち足りて大丈夫か？」
<3174> 「そっか…って、そんなに満ち足りて大丈夫か？」

//<3175> ユイ
<3175> ユイ

//<3176> 「どうしてです？」
<3176> 「どうしてです？」

//<3177> 音無
<3177> 音無

//<3178> クソ坊主
<3178> クソ坊主

//<3179> 代理人
<3179> 代理人

//<3180> 微妙すぎるイケメン
<3180> 微妙すぎるイケメン

//<3181> ロリコン
<3181> ロリコン

//<3182> メガネ仲間
<3182> メガネ仲間

//<3183> 暗算日本記録保持者
<3183> 暗算日本記録保持者

//<3184> 通り魔
<3184> 通り魔

//<3185> 記憶ナシ男
<3185> 記憶ナシ男

//<3186> 音速
<3186> 音速

//<3187> 無限
<3187> 無限

//<3188> エロ侍
<3188> エロ侍

//<3189> エロエロ団ナンバー１
<3189> エロエロ団ナンバー１

//<3190> ただのエロ少年
<3190> ただのエロ少年

//<3191> ユリブサイク
<3191> ユリブサイク

//<3192> ドピュッシー
<3192> ドピュッシー

//<3193> アメリカンエロドッグ
<3193> アメリカンエロドッグ

//<3194> ゼウス
<3194> ゼウス

//<3195> 日向markⅡ
<3195> 日向markⅡ

//<3196> 糞虫
<3196> 糞虫

//<3197> 量産型日向
<3197> 量産型日向

//<3198> ？？
<3198> ？？

//<3199> 「だって、満足したら消えてしまうかもしれないんだぞ？」
<3199> 「だって、満足したら消えてしまうかもしれないんだぞ？」

//<3200> ユイ
<3200> ユイ

//<3201> 「あー、それなら平気ですよ」
<3201> 「あー、それなら平気ですよ」

//<3202> ユイ
<3202> ユイ

//<3203> 「あたし、まだまだ満足はしていませんし」
<3203> 「あたし、まだまだ満足はしていませんし」

//<3204> 音無
<3204> 音無

//<3205> クソ坊主
<3205> クソ坊主

//<3206> 代理人
<3206> 代理人

//<3207> 微妙すぎるイケメン
<3207> 微妙すぎるイケメン

//<3208> ロリコン
<3208> ロリコン

//<3209> メガネ仲間
<3209> メガネ仲間

//<3210> 暗算日本記録保持者
<3210> 暗算日本記録保持者

//<3211> 通り魔
<3211> 通り魔

//<3212> 記憶ナシ男
<3212> 記憶ナシ男

//<3213> 音速
<3213> 音速

//<3214> 無限
<3214> 無限

//<3215> エロ侍
<3215> エロ侍

//<3216> エロエロ団ナンバー１
<3216> エロエロ団ナンバー１

//<3217> ただのエロ少年
<3217> ただのエロ少年

//<3218> ユリブサイク
<3218> ユリブサイク

//<3219> ドピュッシー
<3219> ドピュッシー

//<3220> アメリカンエロドッグ
<3220> アメリカンエロドッグ

//<3221> ゼウス
<3221> ゼウス

//<3222> 日向markⅡ
<3222> 日向markⅡ

//<3223> 糞虫
<3223> 糞虫

//<3224> 量産型日向
<3224> 量産型日向

//<3225> ？？
<3225> ？？

//<3226> 「そうなのか？　でもガルデモのボーカルになったじゃないか」
<3226> 「そうなのか？　でもガルデモのボーカルになったじゃないか」

//<3227> ユイ
<3227> ユイ

//<3228> 「やりたいことのひとつが叶っただけですよ」
<3228> 「やりたいことのひとつが叶っただけですよ」

//<3229> ユイ
<3229> ユイ

//<3230> 「あたしはもっともっとやりたいことがたくさんあるから」
<3230> 「あたしはもっともっとやりたいことがたくさんあるから」

//<3231> 音無
<3231> 音無

//<3232> クソ坊主
<3232> クソ坊主

//<3233> 代理人
<3233> 代理人

//<3234> 微妙すぎるイケメン
<3234> 微妙すぎるイケメン

//<3235> ロリコン
<3235> ロリコン

//<3236> メガネ仲間
<3236> メガネ仲間

//<3237> 暗算日本記録保持者
<3237> 暗算日本記録保持者

//<3238> 通り魔
<3238> 通り魔

//<3239> 記憶ナシ男
<3239> 記憶ナシ男

//<3240> 音速
<3240> 音速

//<3241> 無限
<3241> 無限

//<3242> エロ侍
<3242> エロ侍

//<3243> エロエロ団ナンバー１
<3243> エロエロ団ナンバー１

//<3244> ただのエロ少年
<3244> ただのエロ少年

//<3245> ユリブサイク
<3245> ユリブサイク

//<3246> ドピュッシー
<3246> ドピュッシー

//<3247> アメリカンエロドッグ
<3247> アメリカンエロドッグ

//<3248> ゼウス
<3248> ゼウス

//<3249> 日向markⅡ
<3249> 日向markⅡ

//<3250> 糞虫
<3250> 糞虫

//<3251> 量産型日向
<3251> 量産型日向

//<3252> ？？
<3252> ？？

//<3253> 「そっか。じゃあバンドを続けても消える心配はないってことか」
<3253> 「そっか。じゃあバンドを続けても消える心配はないってことか」

//<3254> ユイ
<3254> ユイ

//<3255> 「時間はたっぷりあるからね」
<3255> 「時間はたっぷりあるからね」

//<3256> ユイ
<3256> ユイ

//<3257> 「それに、今やりたいことを全部やったとしても、また新しくやりたいことができるよ」
<3257> 「それに、今やりたいことを全部やったとしても、また新しくやりたいことができるよ」

//<3258> ユイ
<3258> ユイ

//<3259> 「簡単に満足なんてしないよ」
<3259> 「簡単に満足なんてしないよ」

//<3260> 音無
<3260> 音無

//<3261> クソ坊主
<3261> クソ坊主

//<3262> 代理人
<3262> 代理人

//<3263> 微妙すぎるイケメン
<3263> 微妙すぎるイケメン

//<3264> ロリコン
<3264> ロリコン

//<3265> メガネ仲間
<3265> メガネ仲間

//<3266> 暗算日本記録保持者
<3266> 暗算日本記録保持者

//<3267> 通り魔
<3267> 通り魔

//<3268> 記憶ナシ男
<3268> 記憶ナシ男

//<3269> 音速
<3269> 音速

//<3270> 無限
<3270> 無限

//<3271> エロ侍
<3271> エロ侍

//<3272> エロエロ団ナンバー１
<3272> エロエロ団ナンバー１

//<3273> ただのエロ少年
<3273> ただのエロ少年

//<3274> ユリブサイク
<3274> ユリブサイク

//<3275> ドピュッシー
<3275> ドピュッシー

//<3276> アメリカンエロドッグ
<3276> アメリカンエロドッグ

//<3277> ゼウス
<3277> ゼウス

//<3278> 日向markⅡ
<3278> 日向markⅡ

//<3279> 糞虫
<3279> 糞虫

//<3280> 量産型日向
<3280> 量産型日向

//<3281> ？？
<3281> ？？

//<3282> 「そうだな、ここは時間はたっぷりありそうだしな」
<3282> 「そうだな、ここは時間はたっぷりありそうだしな」

//<3283> 体を縦にゆすって、ユイの体を背負い直す。
<3283> 体を縦にゆすって、ユイの体を背負い直す。

//<3284> 時間をかければ叶う夢を、追いかけ続けることの出来る場所。
<3284> 時間をかければ叶う夢を、追いかけ続けることの出来る場所。

//<3285> 欲張りな人間とって、この場所はある意味楽園なんだろうな。
<3285> 欲張りな人間とって、この場所はある意味楽園なんだろうな。

//<3286> 日向のことだから、手加減してるだろうし大丈夫だろう。
<3286> 日向のことだから、手加減してるだろうし大丈夫だろう。

//<3287> それよりも…。
<3287> それよりも…。

//<3288> 日向とふたりきりでこんなところにいるなんて…。
<3288> 日向とふたりきりでこんなところにいるなんて…。

//<3289> なんとなく怪しいなと思ってはいたけど、やっぱりそういう関係なんだろうか。
<3289> なんとなく怪しいなと思ってはいたけど、やっぱりそういう関係なんだろうか。

//<3290> ユイはなんで筋トレをしているんだろう。
<3290> ユイはなんで筋トレをしているんだろう。

//<3291> ガルデモのボーカルとして、発声をよくするために腹筋をするならわかるが。
<3291> ガルデモのボーカルとして、発声をよくするために腹筋をするならわかるが。

//<3292> 発声をよくするために腹筋をするならわかるが。
<3292> 発声をよくするために腹筋をするならわかるが。

//<3293> やはり全身バランスよく筋肉をつけなきゃいけない物なんだろうか。
<3293> やはり全身バランスよく筋肉をつけなきゃいけない物なんだろうか。

//<3294> nothing
<3294> nothing

//<3295> nothing
<3295> nothing

//<3296> nothing
<3296> nothing

//<3297> nothing
<3297> nothing

//<3298> nothing
<3298> nothing

//<3299> ユイはもそもそと起き上がり、また腕立て伏せを始めた。
<3299> ユイはもそもそと起き上がり、また腕立て伏せを始めた。

//<3300> 俺はしばらくその様子を眺めてから、駐車場を後にした。
<3300> 俺はしばらくその様子を眺めてから、駐車場を後にした。

//<3301> dummy
<3301> dummy

//<3302> bg_kuro
<3302> bg_kuro

//<3303> ep99_bg012
<3303> ep99_bg012

//<3304> bs1_hn0108
<3304> bs1_hn0108

//<3305> bs1_hn0306
<3305> bs1_hn0306

//<3306> bs1_yi010700u3
<3306> bs1_yi010700u3

//<3307> sys_bk_selline00
<3307> sys_bk_selline00

//<3308> yi0109
<3308> yi0109

//<3309> m106
<3309> m106

//<3310> yi011600b0
<3310> yi011600b0

//<3311> yi0108
<3311> yi0108

//<3312> yi0115_11
<3312> yi0115_11

//<3313> yi0103
<3313> yi0103

//<3314> yi0115_12
<3314> yi0115_12

//<3315> yi0115_12
<3315> yi0115_12

//<3316> yi0404
<3316> yi0404

//<3317> yi0109
<3317> yi0109

//<3318> yi0109_0800u1
<3318> yi0109_0800u1

//<3319> yi0114
<3319> yi0114

//<3320> yi0114_0300a0
<3320> yi0114_0300a0

//<3321> yi0407
<3321> yi0407

//<3322> yi0403
<3322> yi0403

//<3323> yi0402
<3323> yi0402

//<3324> yi0606
<3324> yi0606

//<3325> yi0403
<3325> yi0403

//<3326> yi0711_0300a0
<3326> yi0711_0300a0

//<3327> yi0713
<3327> yi0713

//<3328> yi0101_12
<3328> yi0101_12

//<3329> yi0113
<3329> yi0113

//<3330> yi030411a0
<3330> yi030411a0

//<3331> bs3_yi01072100
<3331> bs3_yi01072100

//<3332> yi0107
<3332> yi0107

//<3333> bg_kuro
<3333> bg_kuro

//<3334> yi0114_0300a0
<3334> yi0114_0300a0

//<3335> yi0101_08
<3335> yi0101_08

//<3336> yi999900d1
<3336> yi999900d1

//<3337> yi0112
<3337> yi0112

//<3338> yi0114_11
<3338> yi0114_11

//<3339> yi0114
<3339> yi0114

//<3340> yi0112
<3340> yi0112

//<3341> yi0108
<3341> yi0108

//<3342> ev_siro
<3342> ev_siro

//<3343> m126
<3343> m126
{18389} 0a // 3343

//<3344> evyi_0704
<3344> evyi_0704

//<3345> evyi_0704
<3345> evyi_0704

//<3346> evyi_0705
<3346> evyi_0705

//<3347> evyi_0706
<3347> evyi_0706

//<3348> ep99_bg031
<3348> ep99_bg031

//<3349> ep99_bg031
<3349> ep99_bg031

//<3350> yi0407
<3350> yi0407

//<3351> yi0110
<3351> yi0110

//<3352> evyi_0705
<3352> evyi_0705

//<3353> evyi_0706
<3353> evyi_0706

//<3354> evyi_0705
<3354> evyi_0705

//<3355> sys_bk_selline00
<3355> sys_bk_selline00

//<3356> ep99_bg031
<3356> ep99_bg031

//<3357> yi0108
<3357> yi0108

//<3358> yi0108_01
<3358> yi0108_01

//<3359> yi0108_06
<3359> yi0108_06

//<3360> evyi_0706
<3360> evyi_0706

//<3361> evyi_0705
<3361> evyi_0705

//<3362> evyi_0704
<3362> evyi_0704

//<3363> evyi_0705
<3363> evyi_0705

//<3364> ep99_bg031
<3364> ep99_bg031

//<3365> yi0410_06
<3365> yi0410_06

//<3366> yi0411_07
<3366> yi0411_07

//<3367> yi0101_08
<3367> yi0101_08

//<3368> evyi_0705
<3368> evyi_0705

//<3369> ep99_bg031
<3369> ep99_bg031

//<3370> evyi_0705
<3370> evyi_0705

//<3371> evcm_3301
<3371> evcm_3301

//<3372> evcm_3201
<3372> evcm_3201

//<3373> evcm_3108
<3373> evcm_3108

//<3374> m210
<3374> m210

//<3375> ep99_bg031
<3375> ep99_bg031

//<3376> yi0101_08
<3376> yi0101_08

//<3377> yi0112
<3377> yi0112

//<3378> bg_kuro
<3378> bg_kuro

//<3379> bg_kuro
<3379> bg_kuro

//<3380> ep07_bg048
<3380> ep07_bg048

//<3381> bs3_yi0112_14
<3381> bs3_yi0112_14

//<3382> yi0112
<3382> yi0112

//<3383> yi0108_12
<3383> yi0108_12

//<3384> yi0108
<3384> yi0108

//<3385> ev_kuro
<3385> ev_kuro

//<3386> m209
<3386> m209

//<3387> evcm_3202
<3387> evcm_3202

//<3388> ev_kuro
<3388> ev_kuro

//<3389> ep07_bg048
<3389> ep07_bg048

//<3390> bs3_yi0112
<3390> bs3_yi0112

//<3391> bs3_yi0112_11
<3391> bs3_yi0112_11

//<3392> bs3_yi0101_12
<3392> bs3_yi0101_12

//<3393> yi0112_11
<3393> yi0112_11

//<3394> yi0115_12
<3394> yi0115_12

//<3395> bg_kuro
<3395> bg_kuro

//<3396> evyi_0705
<3396> evyi_0705

//<3397> ep99_bg031
<3397> ep99_bg031

//<3398> yi0107
<3398> yi0107

//<3399> yi0101_08
<3399> yi0101_08

//<3400> yi0406
<3400> yi0406

//<3401> yi0406_05
<3401> yi0406_05

//<3402> evyi_0706
<3402> evyi_0706

//<3403> ep99_bg031
<3403> ep99_bg031

//<3404> yi0101_08
<3404> yi0101_08

//<3405> yi0407
<3405> yi0407

//<3406> yi0407
<3406> yi0407

//<3407> yi0116
<3407> yi0116

//<3408> yi0106
<3408> yi0106

//<3409> yi0107
<3409> yi0107

//<3410> yi0109_06
<3410> yi0109_06

//<3411> bg_kuro
<3411> bg_kuro

//<3412> ep99_bg031
<3412> ep99_bg031

//<3413> yi0101_08
<3413> yi0101_08

//<3414> yi0101_08
<3414> yi0101_08

//<3415> ep99_bg031
<3415> ep99_bg031

//<3416> yi0401
<3416> yi0401

//<3417> yi0411
<3417> yi0411

//<3418> yi0410
<3418> yi0410

//<3419> yi0112_09
<3419> yi0112_09

//<3420> evyi_0706
<3420> evyi_0706

//<3421> ep99_bg031
<3421> ep99_bg031

//<3422> yi0109
<3422> yi0109

//<3423> bg_kuro
<3423> bg_kuro

//<3424> evyi_0705
<3424> evyi_0705

//<3425> ep99_bg031
<3425> ep99_bg031

//<3426> bg_siro
<3426> bg_siro

//<3427> bs1_yi010900u1
<3427> bs1_yi010900u1

//<3428> bg_kuro
<3428> bg_kuro

//<3429> bg_kuro
<3429> bg_kuro

