// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<20128> 「やっぱお前はいい奴だな…」

//<20129> nothing
<20129> nothing

//<20130> nothing
<20130> nothing

//<20131> nothing
<20131> nothing

//<20132> nothing
<20132> nothing

//<20133> nothing
<20133> nothing

//<20134> 日向
<20134> 日向

//<20135> 男Ｂ
<20135> 男Ｂ

//<20136> エロエロ団総帥
<20136> エロエロ団総帥

//<20137> イケチン
<20137> イケチン

//<20138> ホモ太
<20138> ホモ太

//<20139> ひなチン
<20139> ひなチン

//<20140> 秀樹
<20140> 秀樹

//<20141> 男子生徒
<20141> 男子生徒

//<20142> ？？
<20142> ？？

//<20143> 「どーなのかねぇー。俺にそんな自覚はねーよ」
<20143> 「どーなのかねぇー。俺にそんな自覚はねーよ」

//<20144> 音無
<20144> 音無

//<20145> クソ坊主
<20145> クソ坊主

//<20146> 代理人
<20146> 代理人

//<20147> 微妙すぎるイケメン
<20147> 微妙すぎるイケメン

//<20148> ロリコン
<20148> ロリコン

//<20149> メガネ仲間
<20149> メガネ仲間

//<20150> 暗算日本記録保持者
<20150> 暗算日本記録保持者

//<20151> 通り魔
<20151> 通り魔

//<20152> 記憶ナシ男
<20152> 記憶ナシ男

//<20153> 音速
<20153> 音速

//<20154> 無限
<20154> 無限

//<20155> エロ侍
<20155> エロ侍

//<20156> エロエロ団ナンバー１
<20156> エロエロ団ナンバー１

//<20157> ただのエロ少年
<20157> ただのエロ少年

//<20158> ユリブサイク
<20158> ユリブサイク

//<20159> ドピュッシー
<20159> ドピュッシー

//<20160> アメリカンエロドッグ
<20160> アメリカンエロドッグ

//<20161> ゼウス
<20161> ゼウス

//<20162> 日向markⅡ
<20162> 日向markⅡ

//<20163> 糞虫
<20163> 糞虫

//<20164> 量産型日向
<20164> 量産型日向

//<20165> ？？
<20165> ？？

//<20166> 「すげー謙遜するんだな…」
<20166> 「すげー謙遜するんだな…」

//<20167> nothing
<20167> nothing

//<20168> nothing
<20168> nothing

//<20169> nothing
<20169> nothing

//<20170> nothing
<20170> nothing

//<20171> nothing
<20171> nothing

//<20172> 日向
<20172> 日向

//<20173> 男Ｂ
<20173> 男Ｂ

//<20174> エロエロ団総帥
<20174> エロエロ団総帥

//<20175> イケチン
<20175> イケチン

//<20176> ホモ太
<20176> ホモ太

//<20177> ひなチン
<20177> ひなチン

//<20178> 秀樹
<20178> 秀樹

//<20179> 男子生徒
<20179> 男子生徒

//<20180> ？？
<20180> ？？

//<20181> 「まあ、俺も思うところが色々あるんだ」
<20181> 「まあ、俺も思うところが色々あるんだ」

//<20182> 音無
<20182> 音無

//<20183> クソ坊主
<20183> クソ坊主

//<20184> 代理人
<20184> 代理人

//<20185> 微妙すぎるイケメン
<20185> 微妙すぎるイケメン

//<20186> ロリコン
<20186> ロリコン

//<20187> メガネ仲間
<20187> メガネ仲間

//<20188> 暗算日本記録保持者
<20188> 暗算日本記録保持者

//<20189> 通り魔
<20189> 通り魔

//<20190> 記憶ナシ男
<20190> 記憶ナシ男

//<20191> 音速
<20191> 音速

//<20192> 無限
<20192> 無限

//<20193> エロ侍
<20193> エロ侍

//<20194> エロエロ団ナンバー１
<20194> エロエロ団ナンバー１

//<20195> ただのエロ少年
<20195> ただのエロ少年

//<20196> ユリブサイク
<20196> ユリブサイク

//<20197> ドピュッシー
<20197> ドピュッシー

//<20198> アメリカンエロドッグ
<20198> アメリカンエロドッグ

//<20199> ゼウス
<20199> ゼウス

//<20200> 日向markⅡ
<20200> 日向markⅡ

//<20201> 糞虫
<20201> 糞虫

//<20202> 量産型日向
<20202> 量産型日向

//<20203> ？？
<20203> ？？

//<20204> 「そうか…。いつかでいいから、その話も聞きたいな」
<20204> 「そうか…。いつかでいいから、その話も聞きたいな」

//<20205> nothing
<20205> nothing

//<20206> nothing
<20206> nothing

//<20207> nothing
<20207> nothing

//<20208> nothing
<20208> nothing

//<20209> nothing
<20209> nothing

//<20210> 日向
<20210> 日向

//<20211> 男Ｂ
<20211> 男Ｂ

//<20212> エロエロ団総帥
<20212> エロエロ団総帥

//<20213> イケチン
<20213> イケチン

//<20214> ホモ太
<20214> ホモ太

//<20215> ひなチン
<20215> ひなチン

//<20216> 秀樹
<20216> 秀樹

//<20217> 男子生徒
<20217> 男子生徒

//<20218> ？？
<20218> ？？

//<20219> 「だな…」
<20219> 「だな…」

//<20220> 風呂からあがり、お互いジャージに着替え、部屋へ戻る。
<20220> 風呂からあがり、お互いジャージに着替え、部屋へ戻る。

//<20221> ふと、あくびが漏れる。
<20221> ふと、あくびが漏れる。

//<20222> 掛け時計を見ると、夜の１０時。
<20222> 掛け時計を見ると、夜の１０時。

//<20223> 音無
<20223> 音無

//<20224> クソ坊主
<20224> クソ坊主

//<20225> 代理人
<20225> 代理人

//<20226> 微妙すぎるイケメン
<20226> 微妙すぎるイケメン

//<20227> ロリコン
<20227> ロリコン

//<20228> メガネ仲間
<20228> メガネ仲間

//<20229> 暗算日本記録保持者
<20229> 暗算日本記録保持者

//<20230> 通り魔
<20230> 通り魔

//<20231> 記憶ナシ男
<20231> 記憶ナシ男

//<20232> 音速
<20232> 音速

//<20233> 無限
<20233> 無限

//<20234> エロ侍
<20234> エロ侍

//<20235> エロエロ団ナンバー１
<20235> エロエロ団ナンバー１

//<20236> ただのエロ少年
<20236> ただのエロ少年

//<20237> ユリブサイク
<20237> ユリブサイク

//<20238> ドピュッシー
<20238> ドピュッシー

//<20239> アメリカンエロドッグ
<20239> アメリカンエロドッグ

//<20240> ゼウス
<20240> ゼウス

//<20241> 日向markⅡ
<20241> 日向markⅡ

//<20242> 糞虫
<20242> 糞虫

//<20243> 量産型日向
<20243> 量産型日向

//<20244> ？？
<20244> ？？

//<20245> （相当、疲れてるな…俺…）
<20245> （相当、疲れてるな…俺…）

//<20246> se_knock_iron
<20246> se_knock_iron

//<20247> そこへ、ノックの音が。
<20247> そこへ、ノックの音が。

//<20248> 日向が覗き穴から来訪者を確認する。
<20248> 日向が覗き穴から来訪者を確認する。

//<20249> se_irondoor_open2
<20249> se_irondoor_open2

//<20250> 戦線のメンバーのようだ。日向がドアを開けていた。
<20250> 戦線のメンバーのようだ。日向がドアを開けていた。

//<20251> nothing
<20251> nothing

//<20252> nothing
<20252> nothing

//<20253> nothing
<20253> nothing

//<20254> nothing
<20254> nothing

//<20255> nothing
<20255> nothing

//<20256> そこに居たのは藤巻だった。
<20256> そこに居たのは藤巻だった。

//<20257> 日向
<20257> 日向

//<20258> 男Ｂ
<20258> 男Ｂ

//<20259> エロエロ団総帥
<20259> エロエロ団総帥

//<20260> イケチン
<20260> イケチン

//<20261> ホモ太
<20261> ホモ太

//<20262> ひなチン
<20262> ひなチン

//<20263> 秀樹
<20263> 秀樹

//<20264> 男子生徒
<20264> 男子生徒

//<20265> ？？
<20265> ？？

//<20266> 「どうした？」
<20266> 「どうした？」

//<20267> 日向がそう訊くが、藤巻は俺を見た。俺に用があるようだ。
<20267> 日向がそう訊くが、藤巻は俺を見た。俺に用があるようだ。

//<20268> nothing
<20268> nothing

//<20269> nothing
<20269> nothing

//<20270> nothing
<20270> nothing

//<20271> nothing
<20271> nothing

//<20272> nothing
<20272> nothing

//<20273> 藤巻
<20273> 藤巻

//<20274> 「音無、お前さ、麻雀打てねーか？」
<20274> 「音無、お前さ、麻雀打てねーか？」

//<20275> nothing
<20275> nothing

//<20276> nothing
<20276> nothing

//<20277> nothing
<20277> nothing

//<20278> nothing
<20278> nothing

//<20279> nothing
<20279> nothing

//<20280> 藤巻
<20280> 藤巻

//<20281> 「今から打とうとしてんだけど、メンツがひとり足りなくてさ」
<20281> 「今から打とうとしてんだけど、メンツがひとり足りなくてさ」

//<20282> 音無
<20282> 音無

//<20283> クソ坊主
<20283> クソ坊主

//<20284> 代理人
<20284> 代理人

//<20285> 微妙すぎるイケメン
<20285> 微妙すぎるイケメン

//<20286> ロリコン
<20286> ロリコン

//<20287> メガネ仲間
<20287> メガネ仲間

//<20288> 暗算日本記録保持者
<20288> 暗算日本記録保持者

//<20289> 通り魔
<20289> 通り魔

//<20290> 記憶ナシ男
<20290> 記憶ナシ男

//<20291> 音速
<20291> 音速

//<20292> 無限
<20292> 無限

//<20293> エロ侍
<20293> エロ侍

//<20294> エロエロ団ナンバー１
<20294> エロエロ団ナンバー１

//<20295> ただのエロ少年
<20295> ただのエロ少年

//<20296> ユリブサイク
<20296> ユリブサイク

//<20297> ドピュッシー
<20297> ドピュッシー

//<20298> アメリカンエロドッグ
<20298> アメリカンエロドッグ

//<20299> ゼウス
<20299> ゼウス

//<20300> 日向markⅡ
<20300> 日向markⅡ

//<20301> 糞虫
<20301> 糞虫

//<20302> 量産型日向
<20302> 量産型日向

//<20303> ？？
<20303> ？？

//<20304> 「打てない」
<20304> 「打てない」

//<20305> nothing
<20305> nothing

//<20306> nothing
<20306> nothing

//<20307> nothing
<20307> nothing

//<20308> nothing
<20308> nothing

//<20309> nothing
<20309> nothing

//<20310> 藤巻
<20310> 藤巻

//<20311> 「んだよ…ルールは教えてやるから来いよっ」
<20311> 「んだよ…ルールは教えてやるから来いよっ」

//<20312> 音無
<20312> 音無

//<20313> クソ坊主
<20313> クソ坊主

//<20314> 代理人
<20314> 代理人

//<20315> 微妙すぎるイケメン
<20315> 微妙すぎるイケメン

//<20316> ロリコン
<20316> ロリコン

//<20317> メガネ仲間
<20317> メガネ仲間

//<20318> 暗算日本記録保持者
<20318> 暗算日本記録保持者

//<20319> 通り魔
<20319> 通り魔

//<20320> 記憶ナシ男
<20320> 記憶ナシ男

//<20321> 音速
<20321> 音速

//<20322> 無限
<20322> 無限

//<20323> エロ侍
<20323> エロ侍

//<20324> エロエロ団ナンバー１
<20324> エロエロ団ナンバー１

//<20325> ただのエロ少年
<20325> ただのエロ少年

//<20326> ユリブサイク
<20326> ユリブサイク

//<20327> ドピュッシー
<20327> ドピュッシー

//<20328> アメリカンエロドッグ
<20328> アメリカンエロドッグ

//<20329> ゼウス
<20329> ゼウス

//<20330> 日向markⅡ
<20330> 日向markⅡ

//<20331> 糞虫
<20331> 糞虫

//<20332> 量産型日向
<20332> 量産型日向

//<20333> ？？
<20333> ？？

//<20334> 「まだこの世界に来たばかりだし、日向と一緒に居たいんだ」
<20334> 「まだこの世界に来たばかりだし、日向と一緒に居たいんだ」

//<20335> nothing
<20335> nothing

//<20336> nothing
<20336> nothing

//<20337> nothing
<20337> nothing

//<20338> nothing
<20338> nothing

//<20339> nothing
<20339> nothing

//<20340> 藤巻
<20340> 藤巻

//<20341> 「けっ、そりゃ仲のいいこったな。邪魔したなっ！」
<20341> 「けっ、そりゃ仲のいいこったな。邪魔したなっ！」

//<20342> nothing
<20342> nothing

//<20343> nothing
<20343> nothing

//<20344> nothing
<20344> nothing

//<20345> nothing
<20345> nothing

//<20346> nothing
<20346> nothing

//<20347> nothing
<20347> nothing

//<20348> se_irondoor_close2
<20348> se_irondoor_close2

//<20349> 藤巻が去っていく。
<20349> 藤巻が去っていく。

//<20350> nothing
<20350> nothing

//<20351> nothing
<20351> nothing

//<20352> nothing
<20352> nothing

//<20353> nothing
<20353> nothing

//<20354> nothing
<20354> nothing

//<20355> 日向
<20355> 日向

//<20356> 男Ｂ
<20356> 男Ｂ

//<20357> エロエロ団総帥
<20357> エロエロ団総帥

//<20358> イケチン
<20358> イケチン

//<20359> ホモ太
<20359> ホモ太

//<20360> ひなチン
<20360> ひなチン

//<20361> 秀樹
<20361> 秀樹

//<20362> 男子生徒
<20362> 男子生徒

//<20363> ？？
<20363> ？？

//<20364> 「すごい理由で断るんだな…」
<20364> 「すごい理由で断るんだな…」

//<20365> 音無
<20365> 音無

//<20366> クソ坊主
<20366> クソ坊主

//<20367> 代理人
<20367> 代理人

//<20368> 微妙すぎるイケメン
<20368> 微妙すぎるイケメン

//<20369> ロリコン
<20369> ロリコン

//<20370> メガネ仲間
<20370> メガネ仲間

//<20371> 暗算日本記録保持者
<20371> 暗算日本記録保持者

//<20372> 通り魔
<20372> 通り魔

//<20373> 記憶ナシ男
<20373> 記憶ナシ男

//<20374> 音速
<20374> 音速

//<20375> 無限
<20375> 無限

//<20376> エロ侍
<20376> エロ侍

//<20377> エロエロ団ナンバー１
<20377> エロエロ団ナンバー１

//<20378> ただのエロ少年
<20378> ただのエロ少年

//<20379> ユリブサイク
<20379> ユリブサイク

//<20380> ドピュッシー
<20380> ドピュッシー

//<20381> アメリカンエロドッグ
<20381> アメリカンエロドッグ

//<20382> ゼウス
<20382> ゼウス

//<20383> 日向markⅡ
<20383> 日向markⅡ

//<20384> 糞虫
<20384> 糞虫

//<20385> 量産型日向
<20385> 量産型日向

//<20386> ？？
<20386> ？？

//<20387> 「そうか？　初日から麻雀だなんて、もっと大切なものがある気がするんだ」
<20387> 「そうか？　初日から麻雀だなんて、もっと大切なものがある気がするんだ」

//<20388> nothing
<20388> nothing

//<20389> nothing
<20389> nothing

//<20390> nothing
<20390> nothing

//<20391> nothing
<20391> nothing

//<20392> nothing
<20392> nothing

//<20393> 日向
<20393> 日向

//<20394> 男Ｂ
<20394> 男Ｂ

//<20395> エロエロ団総帥
<20395> エロエロ団総帥

//<20396> イケチン
<20396> イケチン

//<20397> ホモ太
<20397> ホモ太

//<20398> ひなチン
<20398> ひなチン

//<20399> 秀樹
<20399> 秀樹

//<20400> 男子生徒
<20400> 男子生徒

//<20401> ？？
<20401> ？？

//<20402> 「それが俺と居たいってことか」
<20402> 「それが俺と居たいってことか」

//<20403> 音無
<20403> 音無

//<20404> クソ坊主
<20404> クソ坊主

//<20405> 代理人
<20405> 代理人

//<20406> 微妙すぎるイケメン
<20406> 微妙すぎるイケメン

//<20407> ロリコン
<20407> ロリコン

//<20408> メガネ仲間
<20408> メガネ仲間

//<20409> 暗算日本記録保持者
<20409> 暗算日本記録保持者

//<20410> 通り魔
<20410> 通り魔

//<20411> 記憶ナシ男
<20411> 記憶ナシ男

//<20412> 音速
<20412> 音速

//<20413> 無限
<20413> 無限

//<20414> エロ侍
<20414> エロ侍

//<20415> エロエロ団ナンバー１
<20415> エロエロ団ナンバー１

//<20416> ただのエロ少年
<20416> ただのエロ少年

//<20417> ユリブサイク
<20417> ユリブサイク

//<20418> ドピュッシー
<20418> ドピュッシー

//<20419> アメリカンエロドッグ
<20419> アメリカンエロドッグ

//<20420> ゼウス
<20420> ゼウス

//<20421> 日向markⅡ
<20421> 日向markⅡ

//<20422> 糞虫
<20422> 糞虫

//<20423> 量産型日向
<20423> 量産型日向

//<20424> ？？
<20424> ？？

//<20425> 「ああ」
<20425> 「ああ」

//<20426> nothing
<20426> nothing

//<20427> nothing
<20427> nothing

//<20428> nothing
<20428> nothing

//<20429> nothing
<20429> nothing

//<20430> nothing
<20430> nothing

//<20431> 日向
<20431> 日向

//<20432> 男Ｂ
<20432> 男Ｂ

//<20433> エロエロ団総帥
<20433> エロエロ団総帥

//<20434> イケチン
<20434> イケチン

//<20435> ホモ太
<20435> ホモ太

//<20436> ひなチン
<20436> ひなチン

//<20437> 秀樹
<20437> 秀樹

//<20438> 男子生徒
<20438> 男子生徒

//<20439> ？？
<20439> ？？

//<20440> 「ま、好きにすればいいけどさ」
<20440> 「ま、好きにすればいいけどさ」

//<20441> 音無
<20441> 音無

//<20442> クソ坊主
<20442> クソ坊主

//<20443> 代理人
<20443> 代理人

//<20444> 微妙すぎるイケメン
<20444> 微妙すぎるイケメン

//<20445> ロリコン
<20445> ロリコン

//<20446> メガネ仲間
<20446> メガネ仲間

//<20447> 暗算日本記録保持者
<20447> 暗算日本記録保持者

//<20448> 通り魔
<20448> 通り魔

//<20449> 記憶ナシ男
<20449> 記憶ナシ男

//<20450> 音速
<20450> 音速

//<20451> 無限
<20451> 無限

//<20452> エロ侍
<20452> エロ侍

//<20453> エロエロ団ナンバー１
<20453> エロエロ団ナンバー１

//<20454> ただのエロ少年
<20454> ただのエロ少年

//<20455> ユリブサイク
<20455> ユリブサイク

//<20456> ドピュッシー
