// Newline command format: {0000} (newline type)
// 0d = append
// 0e = new page
// anything else is unknown

//<0000> 音無
<14684> 日向markⅡ

//<14685> 糞虫
<14685> 糞虫

//<14686> 量産型日向
<14686> 量産型日向

//<14687> ？？
<14687> ？？

//<14688> 「お前…へはんどふはい…捕ったのは…」
<14688> 「お前…へはんどふはい…捕ったのは…」

//<14689> 音無
<14689> 音無

//<14690> クソ坊主
<14690> クソ坊主

//<14691> 代理人
<14691> 代理人

//<14692> 微妙すぎるイケメン
<14692> 微妙すぎるイケメン

//<14693> ロリコン
<14693> ロリコン

//<14694> メガネ仲間
<14694> メガネ仲間

//<14695> 暗算日本記録保持者
<14695> 暗算日本記録保持者

//<14696> 通り魔
<14696> 通り魔

//<14697> 記憶ナシ男
<14697> 記憶ナシ男

//<14698> 音速
<14698> 音速

//<14699> 無限
<14699> 無限

//<14700> エロ侍
<14700> エロ侍

//<14701> エロエロ団ナンバー１
<14701> エロエロ団ナンバー１

//<14702> ただのエロ少年
<14702> ただのエロ少年

//<14703> ユリブサイク
<14703> ユリブサイク

//<14704> ドピュッシー
<14704> ドピュッシー

//<14705> アメリカンエロドッグ
<14705> アメリカンエロドッグ

//<14706> ゼウス
<14706> ゼウス

//<14707> 日向markⅡ
<14707> 日向markⅡ

//<14708> 糞虫
<14708> 糞虫

//<14709> 量産型日向
<14709> 量産型日向

//<14710> ？？
<14710> ？？

//<14711> 「お前…セカンドフライ…捕ったのか…」
<14711> 「お前…セカンドフライ…捕ったのか…」

//<14712> nothing
<14712> nothing

//<14713> nothing
<14713> nothing

//<14714> nothing
<14714> nothing

//<14715> nothing
<14715> nothing

//<14716> nothing
<14716> nothing

//<14717> 日向
<14717> 日向

//<14718> 男Ｂ
<14718> 男Ｂ

//<14719> エロエロ団総帥
<14719> エロエロ団総帥

//<14720> イケチン
<14720> イケチン

//<14721> ホモ太
<14721> ホモ太

//<14722> ひなチン
<14722> ひなチン

//<14723> 秀樹
<14723> 秀樹

//<14724> 男子生徒
<14724> 男子生徒

//<14725> ？？
<14725> ？？

//<14726> 「ああ。ほら」
<14726> 「ああ。ほら」

//<14727> ミットに収まったボールを見せられる。
<14727> ミットに収まったボールを見せられる。

//<14728> 音無
<14728> 音無

//<14729> クソ坊主
<14729> クソ坊主

//<14730> 代理人
<14730> 代理人

//<14731> 微妙すぎるイケメン
<14731> 微妙すぎるイケメン

//<14732> ロリコン
<14732> ロリコン

//<14733> メガネ仲間
<14733> メガネ仲間

//<14734> 暗算日本記録保持者
<14734> 暗算日本記録保持者

//<14735> 通り魔
<14735> 通り魔

//<14736> 記憶ナシ男
<14736> 記憶ナシ男

//<14737> 音速
<14737> 音速

//<14738> 無限
<14738> 無限

//<14739> エロ侍
<14739> エロ侍

//<14740> エロエロ団ナンバー１
<14740> エロエロ団ナンバー１

//<14741> ただのエロ少年
<14741> ただのエロ少年

//<14742> ユリブサイク
<14742> ユリブサイク

//<14743> ドピュッシー
<14743> ドピュッシー

//<14744> アメリカンエロドッグ
<14744> アメリカンエロドッグ

//<14745> ゼウス
<14745> ゼウス

//<14746> 日向markⅡ
<14746> 日向markⅡ

//<14747> 糞虫
<14747> 糞虫

//<14748> 量産型日向
<14748> 量産型日向

//<14749> ？？
<14749> ？？

//<14750> 「ほれで、何もなはったのは…」
<14750> 「ほれで、何もなはったのは…」

//<14751> 音無
<14751> 音無

//<14752> クソ坊主
<14752> クソ坊主

//<14753> 代理人
<14753> 代理人

//<14754> 微妙すぎるイケメン
<14754> 微妙すぎるイケメン

//<14755> ロリコン
<14755> ロリコン

//<14756> メガネ仲間
<14756> メガネ仲間

//<14757> 暗算日本記録保持者
<14757> 暗算日本記録保持者

//<14758> 通り魔
<14758> 通り魔

//<14759> 記憶ナシ男
<14759> 記憶ナシ男

//<14760> 音速
<14760> 音速

//<14761> 無限
<14761> 無限

//<14762> エロ侍
<14762> エロ侍

//<14763> エロエロ団ナンバー１
<14763> エロエロ団ナンバー１

//<14764> ただのエロ少年
<14764> ただのエロ少年

//<14765> ユリブサイク
<14765> ユリブサイク

//<14766> ドピュッシー
<14766> ドピュッシー

//<14767> アメリカンエロドッグ
<14767> アメリカンエロドッグ

//<14768> ゼウス
<14768> ゼウス

//<14769> 日向markⅡ
<14769> 日向markⅡ

//<14770> 糞虫
<14770> 糞虫

//<14771> 量産型日向
<14771> 量産型日向

//<14772> ？？
<14772> ？？

//<14773> 「それで、何もなかったのか…」
<14773> 「それで、何もなかったのか…」

//<14774> nothing
<14774> nothing

//<14775> nothing
<14775> nothing

//<14776> nothing
<14776> nothing

//<14777> nothing
<14777> nothing

//<14778> nothing
<14778> nothing

//<14779> 日向
<14779> 日向

//<14780> 男Ｂ
<14780> 男Ｂ

//<14781> エロエロ団総帥
<14781> エロエロ団総帥

//<14782> イケチン
<14782> イケチン

//<14783> ホモ太
<14783> ホモ太

//<14784> ひなチン
<14784> ひなチン

//<14785> 秀樹
<14785> 秀樹

//<14786> 男子生徒
<14786> 男子生徒

//<14787> ？？
<14787> ？？

//<14788> 「何かって？」
<14788> 「何かって？」

//<14789> 音無
<14789> 音無

//<14790> クソ坊主
<14790> クソ坊主

//<14791> 代理人
<14791> 代理人

//<14792> 微妙すぎるイケメン
<14792> 微妙すぎるイケメン

//<14793> ロリコン
<14793> ロリコン

//<14794> メガネ仲間
<14794> メガネ仲間

//<14795> 暗算日本記録保持者
<14795> 暗算日本記録保持者

//<14796> 通り魔
<14796> 通り魔

//<14797> 記憶ナシ男
<14797> 記憶ナシ男

//<14798> 音速
<14798> 音速

//<14799> 無限
<14799> 無限

//<14800> エロ侍
<14800> エロ侍

//<14801> エロエロ団ナンバー１
<14801> エロエロ団ナンバー１

//<14802> ただのエロ少年
<14802> ただのエロ少年

//<14803> ユリブサイク
<14803> ユリブサイク

//<14804> ドピュッシー
<14804> ドピュッシー

//<14805> アメリカンエロドッグ
<14805> アメリカンエロドッグ

//<14806> ゼウス
<14806> ゼウス

//<14807> 日向markⅡ
<14807> 日向markⅡ

//<14808> 糞虫
<14808> 糞虫

//<14809> 量産型日向
<14809> 量産型日向

//<14810> ？？
<14810> ？？

//<14811> 「いや、何もないならいいんだへどは…」
<14811> 「いや、何もないならいいんだへどは…」

//<14812> 音無
<14812> 音無

//<14813> クソ坊主
<14813> クソ坊主

//<14814> 代理人
<14814> 代理人

//<14815> 微妙すぎるイケメン
<14815> 微妙すぎるイケメン

//<14816> ロリコン
<14816> ロリコン

//<14817> メガネ仲間
<14817> メガネ仲間

//<14818> 暗算日本記録保持者
<14818> 暗算日本記録保持者

//<14819> 通り魔
<14819> 通り魔

//<14820> 記憶ナシ男
<14820> 記憶ナシ男

//<14821> 音速
<14821> 音速

//<14822> 無限
<14822> 無限

//<14823> エロ侍
<14823> エロ侍

//<14824> エロエロ団ナンバー１
<14824> エロエロ団ナンバー１

//<14825> ただのエロ少年
<14825> ただのエロ少年

//<14826> ユリブサイク
<14826> ユリブサイク

//<14827> ドピュッシー
<14827> ドピュッシー

//<14828> アメリカンエロドッグ
<14828> アメリカンエロドッグ

//<14829> ゼウス
<14829> ゼウス

//<14830> 日向markⅡ
<14830> 日向markⅡ

//<14831> 糞虫
<14831> 糞虫

//<14832> 量産型日向
<14832> 量産型日向

//<14833> ？？
<14833> ？？

//<14834> 「いや、何もないならいいんだけどさ…」
<14834> 「いや、何もないならいいんだけどさ…」

//<14835> nothing
<14835> nothing

//<14836> nothing
<14836> nothing

//<14837> nothing
<14837> nothing

//<14838> nothing
<14838> nothing

//<14839> nothing
<14839> nothing

//<14840> 日向
<14840> 日向

//<14841> 男Ｂ
<14841> 男Ｂ

//<14842> エロエロ団総帥
<14842> エロエロ団総帥

//<14843> イケチン
<14843> イケチン

//<14844> ホモ太
<14844> ホモ太

//<14845> ひなチン
<14845> ひなチン

//<14846> 秀樹
<14846> 秀樹

//<14847> 男子生徒
<14847> 男子生徒

//<14848> ？？
<14848> ？？

//<14849> 「で、いつまでそうしてるんだ？　すでにゲームセットになってんぜ？」
<14849> 「で、いつまでそうしてるんだ？　すでにゲームセットになってんぜ？」

//<14850> nothing
<14850> nothing

//<14851> nothing
<14851> nothing

//<14852> nothing
<14852> nothing

//<14853> nothing
<14853> nothing

//<14854> nothing
<14854> nothing

//<14855> 見ると、相手チームは天使を先頭にすごすごと野球場を去っていく途中だった。
<14855> 見ると、相手チームは天使を先頭にすごすごと野球場を去っていく途中だった。

//<14856> nothing
<14856> nothing

//<14857> nothing
<14857> nothing

//<14858> nothing
<14858> nothing

//<14859> nothing
<14859> nothing

//<14860> nothing
<14860> nothing

//<14861> nothing
<14861> nothing

//<14862> 主審
<14862> 主審

//<14863> 「決勝戦は、１５分の休憩の後開始しますっ！」
<14863> 「決勝戦は、１５分の休憩の後開始しますっ！」

//<14864> 主審がそう告げていた。
<14864> 主審がそう告げていた。

//<14865> nothing
<14865> nothing

//<14866> nothing
<14866> nothing

//<14867> nothing
<14867> nothing

//<14868> nothing
<14868> nothing

//<14869> nothing
<14869> nothing

//<14870> ユイ
<14870> ユイ

//<14871> 「ま、これぐらいで許しておきます」
<14871> 「ま、これぐらいで許しておきます」

//<14872> 俺とユイも立ち上がる。
<14872> 俺とユイも立ち上がる。

//<14873> nothing
<14873> nothing

//<14874> nothing
<14874> nothing

//<14875> nothing
<14875> nothing

//<14876> nothing
<14876> nothing

//<14877> nothing
<14877> nothing

//<14878> マウンドを去る俺に野田が近づいてくる。
<14878> マウンドを去る俺に野田が近づいてくる。

//<14879> nothing
<14879> nothing

//<14880> nothing
<14880> nothing

//<14881> nothing
<14881> nothing

//<14882> nothing
<14882> nothing

//<14883> nothing
<14883> nothing

//<14884> 野田
<14884> 野田

//<14885> 男Ｆ
<14885> 男Ｆ

//<14886> イケパイ
<14886> イケパイ

//<14887> 男
<14887> 男

//<14888> ？？
<14888> ？？

//<14889> 「まあ、勝ったのは当然として…音無よ」
<14889> 「まあ、勝ったのは当然として…音無よ」

//<14890> 俺に突っかかるように言ってくる。
<14890> 俺に突っかかるように言ってくる。

//<14891> 音無
<14891> 音無

//<14892> クソ坊主
<14892> クソ坊主

//<14893> 代理人
<14893> 代理人

//<14894> 微妙すぎるイケメン
<14894> 微妙すぎるイケメン

//<14895> ロリコン
<14895> ロリコン

//<14896> メガネ仲間
<14896> メガネ仲間

//<14897> 暗算日本記録保持者
<14897> 暗算日本記録保持者

//<14898> 通り魔
<14898> 通り魔

//<14899> 記憶ナシ男
<14899> 記憶ナシ男

//<14900> 音速
<14900> 音速

//<14901> 無限
<14901> 無限

//<14902> エロ侍
<14902> エロ侍

//<14903> エロエロ団ナンバー１
<14903> エロエロ団ナンバー１

//<14904> ただのエロ少年
<14904> ただのエロ少年

//<14905> ユリブサイク
<14905> ユリブサイク

//<14906> ドピュッシー
<14906> ドピュッシー

//<14907> アメリカンエロドッグ
<14907> アメリカンエロドッグ

//<14908> ゼウス
<14908> ゼウス

//<14909> 日向markⅡ
<14909> 日向markⅡ

//<14910> 糞虫
<14910> 糞虫

//<14911> 量産型日向
<14911> 量産型日向

//<14912> ？？
<14912> ？？

//<14913> （今の俺はエロ侍なんだがな…）
<14913> （今の俺はエロ侍なんだがな…）

//<14914> 音無
<14914> 音無

//<14915> クソ坊主
<14915> クソ坊主

//<14916> 代理人
<14916> 代理人

//<14917> 微妙すぎるイケメン
<14917> 微妙すぎるイケメン

//<14918> ロリコン
<14918> ロリコン

//<14919> メガネ仲間
<14919> メガネ仲間

//<14920> 暗算日本記録保持者
<14920> 暗算日本記録保持者

//<14921> 通り魔
<14921> 通り魔

//<14922> 記憶ナシ男
<14922> 記憶ナシ男

//<14923> 音速
<14923> 音速

//<14924> 無限
<14924> 無限

//<14925> エロ侍
<14925> エロ侍

//<14926> エロエロ団ナンバー１
<14926> エロエロ団ナンバー１

//<14927> ただのエロ少年
<14927> ただのエロ少年

//<14928> ユリブサイク
<14928> ユリブサイク

//<14929> ドピュッシー
<14929> ドピュッシー

//<14930> アメリカンエロドッグ
<14930> アメリカンエロドッグ

//<14931> ゼウス
<14931> ゼウス

//<14932> 日向markⅡ
<14932> 日向markⅡ

//<14933> 糞虫
<14933> 糞虫

//<14934> 量産型日向
<14934> 量産型日向

//<14935> ？？
<14935> ？？

//<14936> （今の俺はエロエロ団ナンバー１なんだがな…）
<14936> （今の俺はエロエロ団ナンバー１なんだがな…）

//<14937> 音無
<14937> 音無

//<14938> クソ坊主
<14938> クソ坊主

//<14939> 代理人
<14939> 代理人

//<14940> 微妙すぎるイケメン
<14940> 微妙すぎるイケメン

//<14941> ロリコン
<14941> ロリコン

//<14942> メガネ仲間
<14942> メガネ仲間

//<14943> 暗算日本記録保持者
<14943> 暗算日本記録保持者

//<14944> 通り魔
<14944> 通り魔

//<14945> 記憶ナシ男
<14945> 記憶ナシ男

//<14946> 音速
<14946> 音速

//<14947> 無限
<14947> 無限

//<14948> エロ侍
<14948> エロ侍

//<14949> エロエロ団ナンバー１
<14949> エロエロ団ナンバー１

//<14950> ただのエロ少年
<14950> ただのエロ少年

//<14951> ユリブサイク
<14951> ユリブサイク

//<14952> ドピュッシー
<14952> ドピュッシー

//<14953> アメリカンエロドッグ
<14953> アメリカンエロドッグ

//<14954> ゼウス
<14954> ゼウス

//<14955> 日向markⅡ
<14955> 日向markⅡ

//<14956> 糞虫
<14956> 糞虫

//<14957> 量産型日向
<14957> 量産型日向

//<14958> ？？
<14958> ？？

//<14959> （今の俺はアメリカンエロドッグなんだがな…）
<14959> （今の俺はアメリカンエロドッグなんだがな…）

//<14960> 音無
<14960> 音無

//<14961> クソ坊主
<14961> クソ坊主

//<14962> 代理人
<14962> 代理人

//<14963> 微妙すぎるイケメン
<14963> 微妙すぎるイケメン

//<14964> ロリコン
<14964> ロリコン

//<14965> メガネ仲間
<14965> メガネ仲間

//<14966> 暗算日本記録保持者
<14966> 暗算日本記録保持者

//<14967> 通り魔
<14967> 通り魔

//<14968> 記憶ナシ男
<14968> 記憶ナシ男

//<14969> 音速
<14969> 音速

//<14970> 無限
<14970> 無限

//<14971> エロ侍
<14971> エロ侍

//<14972> エロエロ団ナンバー１
<14972> エロエロ団ナンバー１

//<14973> ただのエロ少年
<14973> ただのエロ少年

//<14974> ユリブサイク
<14974> ユリブサイク

//<14975> ドピュッシー
<14975> ドピュッシー

//<14976> アメリカンエロドッグ
<14976> アメリカンエロドッグ

//<14977> ゼウス
<14977> ゼウス

//<14978> 日向markⅡ
<14978> 日向markⅡ

//<14979> 糞虫
<14979> 糞虫

//<14980> 量産型日向
<14980> 量産型日向

//<14981> ？？
<14981> ？？

//<14982> （今の俺はただのエロ少年なんだがな…）
<14982> （今の俺はただのエロ少年なんだがな…）

//<14983> nothing
<14983> nothing

//<14984> nothing
<14984> nothing

//<14985> nothing
<14985> nothing

//<14986> nothing
<14986> nothing

//<14987> nothing
<14987> nothing

//<14988> 野田
<14988> 野田

//<14989> 男Ｆ
<14989> 男Ｆ

//<14990> イケパイ
<14990> イケパイ

//<14991> 男
<14991> 男

//<14992> ？？
<14992> ？？

//<14993> 「お前のとった行動がひっかかって仕方がないっ…」
<14993> 「お前のとった行動がひっかかって仕方がないっ…」

//<14994> 音無
<14994> 音無

//<14995> クソ坊主
<14995> クソ坊主

//<14996> 代理人
<14996> 代理人

//<14997> 微妙すぎるイケメン
<14997> 微妙すぎるイケメン

//<14998> ロリコン
<14998> ロリコン

//<14999> メガネ仲間
<14999> メガネ仲間

//<15000> 暗算日本記録保持者
<15000> 暗算日本記録保持者
